aid,attribute
975,Amer Assoc Med Review Officers
976,Amer Assoc Neurol Surg
977,Amer Assoc Nurse Practitioners
978,Amer Assoc Physicists Med
979,Amer Assoc Poison Control Ctr
980,Amer Assoc Publ Hlth Dent
981,Amer Assoc Resp Care
982,Amer Board Anesthesiol
983,Amer Board Dent Publ Hlth
984,Amer Board Family Med
985,Amer Board Family Med Inc
986,Amer Board Internal Med
987,Amer Board Med Specialties Comm
988,Amer Board Oral & Maxillofacial Radiol
989,Amer Board Oral & Maxillofacial Surg
990,Amer Board Pediat Inc
991,Amer Board Periodontol
992,Amer Board Profess Psychol
993,Amer Board Radiol
994,Amer Board Surg
995,Amer Brahman Breeders Assoc
996,Amer Canc Soc
997,Amer Canc Soc Inc
998,Amer Ceram Soc
999,Amer Chem Council
1000,Amer Chem Soc
1001,Amer Chestnut Fdn
1002,Amer Chron Pain Assoc
1003,Amer Coal Council
1004,Amer Coll Cardiol
1005,Amer Coll Cardiol Fdn
1006,Amer Coll Chest Phys
1007,Amer Coll Chest Physicians
1008,Amer Coll Clin Pharm
1009,Amer Coll Clin Pharmacol
1010,Amer Coll Med Genet
1011,Amer Coll Med Genet & Genom
1012,Amer Coll Obstetricians & Gynecologist Dist XII F
1013,Amer Coll Obstetricians & Gynecologists
1014,Amer Coll Physicians
1015,Amer Coll Prevent Med
1016,Amer Coll Radiol
1017,Amer Coll Rheumatol
1018,Amer Coll Sports Med
1019,Amer Coll Surg
1020,Amer Coll Vet Anesthesia & Analgesia
1021,Amer Coll Vet Internal Med
1022,Amer Councils Int Educ ACTR ACCELS
1023,Amer Crocodile Educ Sanctuary
1024,Amer Dent Assoc
1025,Amer Dent Assoc Practice Inst
1026,Amer Dent Educ Assoc
1027,Amer Dent Partners Inc
1028,Amer Diabet Assoc
1029,Amer Entomol Inst
1030,Amer Gastroenterol Assoc
1031,Amer Heart Assoc
1032,Amer Hlth Network
1033,Amer Hosp Assoc
1034,Amer Inst Biol Sci
1035,Amer Inst Res
1036,Amer Inst Steel Construct
1037,Amer Journal Pharmaceut Educ
1038,Amer Lung Assoc
1039,Amer Med Adv
1040,Amer Med Assoc
1041,Amer Med Holdings Inc
1042,Amer Med Response
1043,Amer Mil Univ
1044,Amer Mission Hosp
1045,Amer Museum Nat Hist
1046,Amer Nurses Credentialing Ctr
1047,Amer Nursing Credentialing Ctr
1048,Amer Occupat Therapy Assoc
1049,Amer Optimal Decis Inc
1050,Amer Org Nurse Execut
1051,Amer Pain Soc
1052,Amer Peanut Council
1053,Amer Pharm Serv Corp
1054,Amer Pharmacists Assoc
1055,Amer Phys Soc
1056,Amer Psychiat Assoc
1057,Amer Psychol Assoc
1058,Amer Publ Univ
1059,Amer Publ Univ Syst
1060,Amer Red Cross Blood Serv North Cent Reg
1061,Amer Res Corp
1062,Amer Rivers
1063,Amer Samoa Community Coll
1064,Amer Samoa Environm Protect Agcy
1065,Amer Soc Anim Sci
1066,Amer Soc Biochem & Mol Biol
1067,Amer Soc Clin Oncol
1068,Amer Soc Clin Pathologists
1069,Amer Soc Criminol
1070,Amer Soc Cytopathol
1071,Amer Soc Hematol
1072,Amer Soc Hlth Syst Pharmacists
1073,Amer Soc Nephrol
1074,Amer Soc Nucl Cardiol
1075,Amer Soc Prevent Cruelty Anim
1076,Amer Soc Prevent Cruelty Animals
1077,Amer Soc Radiat Oncol
1078,Amer Soc Reprod Med
1079,Amer Speech Language Hearing Assoc
1080,Amer Telemed Assoc
1081,Amer Theol Lib Assoc
1082,Amer Thorac Soc
1083,Amer Univ
1084,Amer Univ Armenia
1085,Amer Univ Beirut
1086,Amer Univ Beirut AUB
1087,Amer Univ Beirut AUBMC
1088,Amer Univ Beirut Med Ctr
1089,Amer Univ Cairo
1090,Amer Univ Middle East
1091,Amer Univ Sharjah
1092,Amer Urol Assoc
1093,Amer Youth Understanding Diabet Abroad AYUDA
1094,Amer Yuva Biomed
1095,America Stem Cell Inc
1096,American Acad Sleep Med
1097,American Assoc Canc Res
1098,American Univ
1099,Ames DOE Lab
1100,Ames Lab
1101,Amgen Inc
1102,Amhara Reg Agr Res Inst
1103,Amherst Coll
1104,Amicus Therapeut
1105,Amicus Therapeut Inc
1106,AminoStream Inc
1107,Aminolab
1108,Aminu Kano Teaching Hosp
1109,Aminu Kano Univ
1110,Amirkabir Univ Technol
1111,Amity Univ
1112,Amity Univ Haryana
1113,Ammersmith Hosp
1114,Amorepacif Corp RandD Ctr
1115,Amper Clin
1116,Amphia Hosp
1117,Amphibian & Reptile Conservat
1118,Amphibian Res Ctr
1119,Amplexa Genet AS
1120,Amplicon Express
1121,Amsterdam Univ Appl Sci
1122,Amyotroph Lateral Sclerosis Therapy Dev Inst
1123,An Najah Natl Univ
1124,An Najah Univ
1125,AnMed Hlth
1126,Anadolu Med Ctr
1127,Anadolu Univ
1128,Anaesthet & Intens Care Univ Hosp West Indies
1129,Anahuac Mayab Univ
1130,Anal Grp
1131,Anal Grp Inc
1132,Analges Res
1133,Analges Solut
1134,Analog Devices Inc
1135,Analyt Biol Serv Inc
1136,Analyt Outcomes
1137,AnalytXbook Inc
1138,Anastasia Mosquito Control
1139,Anastasia Mosquito Control Dist
1140,Anastasia Mosquito Control Dist St Johns Cty
1141,Anat Pty Ltd
1142,Anchorage Radiat Therapy Ctr
1143,Ancient Maya Environm Studies Ctr
1144,Ancona Univ Hosp
1145,Andalas Univ
1146,Andersen Consulting
1147,Anderson Abercromby Vet Referrals
1148,Anderson Canc Ctr
1149,Anderson Canc Ctr Orlando
1150,Anderson Craft Ales
1151,Anderson ENT & Facial Plast
1152,Andes Amazon Biodivers Program
1153,Andhra Univ
1154,Andong Natl Univ
1155,Andrew Coll
1156,Andrews Inst
1157,Andrews Inst Orthopaed & Sports Med
1158,Andrews Res & Educ Inst
1159,Andrews Univ
1160,Andrzej Soltan Inst Nucl Studies
1161,Anestesiol Univ El Basque
1162,Anesthesiol Associates North Florida
1163,Ang Mo Kio Thye Hua Kwan Hosp
1164,Angeles Clin & Res Inst
1165,Angell Anim Med Ctr
1166,Angelo State Univ
1167,Angers Univ
1168,Angers Univ Hosp
1169,Angiocare
1170,Anglia Ruskin Univ
1171,Angr Agril Univ
1172,Anhanguera Univ Sao Paulo UNIAN
1173,Anhui Agr Univ
1174,Anhui Ctr Dis Control & Prevent
1175,Anhui Med Univ
1176,Anhui Normal Univ
1177,Anhui Prov Bur Coal Geol
1178,Anhui Univ
1179,Anhui Univ Sci & Technol
1180,Anim & Plant Hlth Agcy
1181,Anim & Plant Hlth Agcy Weybridge APHA
1182,Anim & Plant Hlth Inspect Serv
1183,Anim & Plant Quarantine Agcy
1184,Anim Allergy & Dermatol
1185,Anim Allergy & Dermatol Dermatol
1186,Anim CardioPulm Consultancy
1187,Anim Care Ctr
1188,Anim DNA Diagnost
1189,Anim DNA Diagnost Ltd
1190,Anim Dermatol Clin
1191,Anim Eye Clin
1192,Anim Eye Specialty Clin
1193,Anim Hlth & Food Safety Lab Syst
1194,Anim Hlth & Vet Labs Agcy
1195,Anim Hlth & Vet Labs Agcy Weybridge
1196,Anim Hlth Consulting LLC
1197,Anim Hlth Diagnost Lab
1198,Anim Hlth Res Inst
1199,Anim Hlth Trust
1200,Anim Hosp
1201,Anim Med Ctr
1202,Anim Plant Hlth Inspect Serv
1203,Anim Plant and Fisheries Quarantine & Inspect Agc
1204,Anim Programs Adm
1205,Anim Rescue League Boston
1206,Anim Sci Dept
1207,Anim Special Grp
1208,Anim Specialty Grp
1209,Anim Urgent Care
1210,Anim Welf Sci & Practice
1211,Animal Allergy & Dermatol
1212,Ankara Numune Training & Res Hosp
1213,Ankara Univ
1214,Ankara Univ Rectorate
1215,Ann & Robert H Lurie Childrens Hosp
1216,Ann & Robert H Lurie Childrens Hosp Chicago
1217,Ann & Robert Lurie Childrens Hosp
1218,Ann & Robert Lurie Childrens Hosp Chicago
1219,Ann Arbor VA Med Ctr
1220,Annals Surg Oncol Editorial Off
1221,Anne Arundel Med Ctr
1222,Anoka Ramsey Community Coll
1223,Anqing Normal Univ
1224,Ansager Large Anim Hosp
1225,Ansan Univ
1226,Anschutz Hlth & Wellness Ctr
1227,Anses
1228,Ansh Labs Inc
1229,Ansh Labs LLC
1230,Ansys Inc
1231,Antech Diagnost
1232,Antech Diagnost Inc
1233,Antel BioSyst Inc
1234,Antenne La Tronche
1235,Anthera Pharmaceut
1236,Anthony Mills MD Inc
1237,Anthony Nolan Res Inst
1238,Anthrax Reference Inst Italy
1239,Antibiot Res UK
1240,Anticanc Ctr Jean Francois Leclerc
1241,Anticoagulation Europe
1242,Antigen Discovery Inc
1243,Antiguo Hosp San Benito
1244,Antiinfect Consulting LLC
1245,Antioch Coll
1246,Antioch Univ New England
1247,Antiplague Stn
1248,Antoine Lacassagne Ctr
1249,Antoni Van Leeuwenhoek Hosp
1250,Antoni Van Leeuwenhoek Ziekenhuis
1251,Antoni van Leeuwenhoek
1252,Antoni van Leeuwenhoek Hosp
1253,Antwerp Univ Hosp
1254,Anxiang Off Leading Grp Schistosomiasis Control
1255,Anyang Eye Hosp
1256,Anyang Inst Technol
1257,Aon Benfield UCL Hazard Res Ctr
1258,Aoyama Gakuin Univ
1259,Apache Point Observ
1260,Apache Point Observ & New Mexico State
1261,Apel Laser
1262,Apeptico GmbH
1263,Apeptico Res & Dev
1264,Apiculture Inst Jiangxi Prov
1265,ApoPharma Inc
1266,Apollo Childrens Hosp
1267,Apollo Hosp
1268,Appalachain State Univ
1269,Appalachian Community Dev Assoc
1270,Appalachian Fruit Res Stn
1271,Appalachian Osteopath Postgrad Training Inst
1272,Appalachian Osteopath Postgrad Training Inst Cons
1273,Appalachian Reg Commiss
1274,Appalachian Reg Healthcare
1275,Appalachian Reg Healthcare Inc
1276,Appalachian State Univ
1277,Appalachian Studies Assoc
1278,Appalachian Studies Conf
1279,Appl Aquaculture LLC
1280,Appl Biosyst Inc
1281,Appl Clin Intelligence
1282,Appl Decis Sci LLC
1283,Appl Genet Technol Cooperat
1284,Appl Genet Technol Corp
1285,Appl Genet Technol Corp AGTC
1286,Appl Mat Inc
1287,Appl Mat Varian Semicond
1288,Appl Math Inc
1289,Appl Mol Evolut
1290,Appl Novel Devices
1291,Appl Pharmacol & Toxicol Inc
1292,Appl Res Associates
1293,Appl Sci Bur
1294,Appl Sci Univ
1295,Appl Technol Council
1296,Apple Comp Inc
1297,Appleton Cardiol
1298,Apprentice Sch
1299,Aptinyx Inc
1300,AquaVetRad
1301,Aquat & Exot Anim Vet Serv LLC
1302,Aquat Anim Eye Care LLC
1303,Aquat Res & Conservat Soc
1304,Aquat Res & Environm Assessment Ctr
1305,Aquat Survey & Monitoring Ltd
1306,Arab Republ Egypt
1307,Arab Republ Egypt Egyptian Network High Energy Ph
1308,Arabian Gulf Univ
1309,Aradigm
1310,Aragon Govt
1311,Arak Univ
1312,Arak Univ Med Sci
1313,Arak Univ Technol
1314,Aramco Serv Co
1315,Arapahoe Lib Dist
1316,Aravind Eye Hosp
1317,Aravind Med Res Fdn
1318,Arba Minch Univ
1319,Arbesideas Inc
1320,Arbesldeas
1321,Arbesldeas Inc
1322,ArborGen
1323,ArborGen Inc
1324,Arborjet Inc
1325,ArcWear
1326,Arca Biopharma
1327,Arcadia Univ
1328,Arcadis US
1329,Arcadis US Inc
1330,ArcelorMittal Maizieres Res
1331,Archaeol Consulting Serv Ltd
1332,Archbold Biol Res Stn
1333,Archbold Biol Stn
1334,Archbold Biol Stn Invertebrate Collect
1335,Archeosphere
1336,Archer Family Hlth
1337,Archie Carr Ctr Sea Turtle Res
1338,Archipelago Consulting
1339,Arcispedale S Anna Med Univ Ferrara
1340,Arctic Network
1341,Arctic Slope Native Assoc
1342,Arctic Univ
1343,Arctic Univ Norway
1344,Ardabil Univ Med Sci
1345,Ardebil Univ Med Sci
1346,Ardor Hlth Solut
1347,Area Conservac Osa
1348,Arecibo Observ
1349,Arena235
1350,Aretaieio Univ Hosp
1351,Argelander Inst Astron
1352,Argelander Inst Fuer Astron
1353,Argentinian Gravitat Wave Grp
1354,Argentinian Gravitat Wave Grp Cordoba
1355,Argiope Tech Solut
1356,Argonne Natl Lab
1357,Argosy Univ
1358,Arhus Univ Hosp
1359,Aria Foods Ingredients Grp PS
1360,Ariad Pharmaceut
1361,Ariadne Diagnost
1362,Ariadne Diagnost LLC
1363,Ariadne Genom LLC
1364,Ariadne Labs
1365,Ariake Hosp
1366,Arid Agr Univ
1367,Arid Land Agr Res Ctr
1368,Ariel Precis Med
1369,Ariel Univ
1370,Arisan Therapeut
1371,Aristotle Univ Thessaloniki
1372,Arizona Alzheimers Consortium
1373,Arizona Burn Ctr
1374,Arizona Canc Pain & Surg Ctr
1375,Arizona Clin Res Ctr
1376,Arizona Ctr Hand Surg
1377,Arizona Dept Hlth Serv
1378,Arizona Game & Fish Dept
1379,Arizona Hlth Sci Ctr
1380,Arizona Museum Nat Hist
1381,Arizona Oncol
1382,Arizona Oncol Serv Fdn
1383,Arizona Pain Clin
1384,Arizona Pain Specialists
1385,Arizona Pulm Specialists
1386,Arizona Res Labs
1387,Arizona State Univ
1388,Arkansas CLIA Lab
1389,Arkansas Childrens Hosp
1390,Arkansas Childrens Hosp Res Inst
1391,Arkansas Dept Hlth
1392,Arkansas Game & Fish Commiss
1393,Arkansas Livestock & Poultry Commiss Vet Diagnost
1394,Arkansas Med Sci
1395,Arkansas State Univ
1396,Arkansas Tech Univ
1397,Arkema Inc
1398,Arkin
1399,Arktis Radiat Detectors
1400,Arktis Radiat Detectors Ltd
1401,Arlington Cty Dept Human Serv
1402,Arlington Dev Ctr
1403,Arlington Publ Hlth Div
1404,Arm & Hammer Anim Nutr
1405,Armagh Observ & Planetarium
1406,Armed Forced Res Inst Med Sci
1407,Armed Forces Hlth Sci Surveillance Ctr
1408,Armed Forces Hlth Surveillance Ctr
1409,Armed Forces Inst Pathol
1410,Armed Forces Pest Management Board
1411,Armed Forces Radiobiol Res Inst
1412,Armed Forces Res Inst Med Sci
1413,Armees Hop Instruct Armees Laveran
1414,Armstrong Atlantic State Univ
1415,Armstrong Inst Patient Safety & Qual
1416,Armstrong State Univ
1417,Army Natl Guard
1418,Army Res Lab
1419,Arnold Arboretum Harvard Univ
1420,Arnold Palmer Childrens Hosp
1421,Arnold Palmer Hosp
1422,Arnold Palmer Hosp Children
1423,Array BioPharma
1424,Arrowhead Reg Med Ctr
1425,Arrowhead Reg Med Ctr Kaiser Permanente
1426,Arsi Univ
1427,Art Collect
1428,Art Inst Chicago
1429,Artemis Univ Cote Azur
1430,Artemis Univ Cote dAzur
1431,Artesis Univ Coll Antwerp
1432,Arthrex Inc
1433,Arthrit & Rheumatism Assoc PC
1434,Arthrit & Rheumatism Associates
1435,Arthrit & Rheumatism Associates PC
1436,Arthrit Rheumat & Back Dis Associates
1437,Arthrits Rheumatol & Back Dis Associates
1438,Arthrogen BV
1439,Arthur G James Canc Hosp
1440,Arthur Rylah Inst Environm Res
1441,Arthur Smith Inst Urol
1442,ArtinVet
1443,Arts & Metiers Paris
1444,Arts & Metiers ParisTech
1445,Arup
1446,Arvinas Inc
1447,Aryabhatta Res Inst Observ Sci
1448,Aryabhatta Res Inst Observat Sci
1449,Arysta Life Sci
1450,Asahi Univ
1451,Asahikawa Med Ctr
1452,Asahikawa Med Univ
1453,Asan Inst Life Sci
1454,Asan Med Ctr
1455,Asanogawa Gen Hosp
1456,Asante Hlth Syst
1457,Asbury Coll
1458,Asbury Univ
1459,Ascofrance
1460,Asfendiyarov Kazakh Natl Med Univ
1461,Asheville Flavor Innovat LLC
1462,Asheville Gastroenterol Associates
1463,Ashford
1464,Ashford & St Peters Hosp
1465,Ashford & St Peters NHS Fdn Trust
1466,Ashikari Breast Ctr
1467,Ashland Univ
1468,Ashoka Trust Res Ecol & Environm
1469,Ashton Med
1470,Ashville Gastroenterol
1471,Asia Pacific Ctr Neuromodulat
1472,Asia Pacific Ctr Theoret Phys
1473,Asia Univ
1474,Asian Eye Inst
1475,Asian Fund Canc Res
1476,Asian Hlth Serv
1477,Asian Hosp & Med Ctr
1478,Asian Inst Gastroenterol
1479,Asian Inst Publ Hlth
1480,Asian Nat Conservat Fdn
1481,Asklepios BioPharmaceut Inc
1482,Asklepios Biopharmaceut
1483,Asklepios Clin St Georg Hosp
1484,Asklepios Klin St Georg
1485,Asklepios Med
1486,Asoc Civil Ctr Invest Bosque Atlantico CelBA
1487,Asociac Ciencias Programac Python San Sebastian A
1488,Asociac Civil Ctr Invest Bosque Atlantico
1489,Asociac Civil Ctr Invest Bosque Atlantico CeIBA
1490,Asociac Colombiana Criadores Ganado Cebu ASOCEBU
1491,Asociac Colombiana Infectol
1492,Asociac Colombiana Infectol ACIN
1493,Asociac Confraternidad Guanacasteca
1494,Asociac Conservac & Estudio Biodiversidad ACEBIO
1495,Asociac Conservac & Estudio Nat
1496,Asociac Conservac Estudio Biodiversidad ACEBIO
1497,Asociac Ecosistemas Andinos ECOAN
1498,Asociac Etnobot Paraguaya
1499,Asociac Mexicana Erl Estudio Climaterio AC
1500,Asociac Panamer Infectol
1501,Asociac Terra Nostra
1502,Asociac Zerca & Lejos
1503,Aspen Bio Pharma Inc
1504,Aspergillus Technol Consortium AsTeC
1505,Asphalt Inst
1506,Aspinall & Associates
1507,Aspirus Heart & Vasc Inst
1508,Aspirus Hosp
1509,Aspyrian Therapeut
1510,Assam Univ
1511,Assessment Technol Inst
1512,Assistance Publ Hop Marseille
1513,Assiut Univ
1514,Assiut Univ Hosp
1515,Assoc Amer Med Coll
1516,Assoc Amer Vet Med Coll
1517,Assoc British Pharmaceut Ind
1518,Assoc Civil Ctr Invest Bosque Atlantico CeIBA
1519,Assoc Community Org & Adm ACOSA
1520,Assoc Environm Engn & Sci Prof
1521,Assoc Francaise Myopathies
1522,Assoc Hommes Cavernes
1523,Assoc Indigena Tapawia
1524,Assoc Ivoirienne Bienetre Familial
1525,Assoc Kwata
1526,Assoc Log Programming & Knowledge Representat & R
1527,Assoc Maternal & Child Hlth Programs
1528,Assoc Medula Ossea AMEO
1529,Assoc Mol Pathol
1530,Assoc Oasi Maria Santissima Srl
1531,Assoc PeriOperat Registered Nurses
1532,Assoc Postgrad PA Programs
1533,Assoc Prevent Teaching & Res
1534,Assoc Profess Behav Analysts
1535,Assoc Sauvegarde Biodiversite Ouvea
1536,Assoc Sch & Programs Publ Hlth
1537,Assoc Southeast Asian Nations ASEAN
1538,Assoc State & Prov Psychol Boards
1539,Assoc Univ Paris Sud 11
1540,Assoc Zoos & Aquariums
1541,Associat Reef Keepers
1542,Associat Vahatra
1543,Associated Hosp Villa Sofia Cervello
1544,Associated Neurol PC
1545,Associated Vet Serv
1546,Assumption Coll
1547,Assurance Biosense Inc
1548,Assuta Hosp
1549,Assuta Med Ctr
1550,Astek Consult
1551,Astella Pharma
1552,Astellas Pharma
1553,Astellas Pharma Europe BV
1554,Astellas Pharma Global Dev
1555,Astellas Pharma Global Dev Inc
1556,Asterias Biotherapeut
1557,Astex Pharmaceut
1558,Astex Pharmaceut Inc
1559,Asthma & Allergy Associates Florida
1560,Asthma & Allergy Associates PC & Res Ctr
1561,Asthma Bhawan
1562,Aston Univ
1563,AstraZeneca
1564,AstraZeneca Canada
1565,AstraZeneca India Pvt Ltd
1566,AstraZeneca LP
1567,AstraZeneca Pharmaceut LP
1568,AstraZeneca R&D
1569,AstraZeneca R&D Alderley Pk
1570,AstraZeneca R&D Boston
1571,AstraZeneca Res & Dev
1572,AstraZeneca UK
1573,Astrakhan State Univ
1574,Astrazeneca
1575,Astrium GmbH
1576,Astrium Ltd
1577,Astrium Satellites
1578,AstroWatt
1579,AstroWatt Inc
1580,Astron Environm Serv
1581,Astron Inst
1582,Astron Observ Padova
1583,Astron Observ Warsaw Univ
1584,Astrophys Res Consortium
1585,Aswan Univ Hosp
1586,Atacama Large Millimeter Array
1587,Atalaia Grp & Crow Observ
1588,Ataturk Training & Res Hosp
1589,Ataturk Univ
1590,Ateneo Manila Univ
1591,Athena Diagnost Inc
1592,Athens Assoc Alzheimers Dis & Related Disorders
1593,Athens Reg Cardiol
1594,Athens Reg Midwifery & Womens Ctr
1595,Athens Reg Midwifery Clin
1596,Athens Univ Econ & Business
1597,Athens Univ Hosp
1598,Athletes Res Inst Inc
1599,Atkins
1600,Atlant Gene Therapies
1601,Atlanta Bot Garden
1602,Atlanta Ctr Eating Disorders
1603,Atlanta Ctr Reprod Med
1604,Atlanta Diabet Assoc
1605,Atlanta Gastroenterol Associates
1606,Atlanta Gastroenterol Associates LLC
1607,Atlanta Gastroenterol Specialists
1608,Atlanta Healing Ctr Atlanta Healing Ctr LLC
1609,Atlanta Med Ctr
1610,Atlanta Reg CCOP
1611,Atlanta Res & Educ Fdn
1612,Atlanta VA Med Ctr
1613,Atlanta VA Med Ctr Rehabil Res & Dev
1614,Atlanta VA RR&D Ctr Excellence
1615,Atlanta VA RR&D Ctr Neurocognit & Visual Res
1616,Atlanta VAMC
1617,Atlanta VAMC Rehabil R&D Ctr Excellence Rehabil A
1618,Atlanta Vet Adm Med Ctr
1619,Atlanta Vet Adm Med Ctr GA
1620,Atlanta Vet Affairs Hosp
1621,Atlanta Vet Affairs Med Ctr
1622,Atlantic Coast Pediat
1623,Atlantic Gene Therapies
1624,Atlantic Hlth Syst
1625,Atlantic Neurosci Inst
1626,Atlantic States Legal Fdn
1627,Atlantic Turf & Ornamental Consulting
1628,Atlantic Vet Coll
1629,Atlantis Orthopaed
1630,Atlas Res
1631,Atom Energy & Alternat Energies Comiss
1632,Atom Energy Author
1633,Atom Energy Canada Ltd
1634,Atom Energy Council
1635,Atom Weap Estab Plc
1636,Atox Bio Ltd
1637,AtoxBio Ltd
1638,Atrium Hlth
1639,Atrium Med Ctr
1640,Attach Inst ETR
1641,Attached Inst ETRI
1642,Attikon Univ
1643,Attikon Univ Gen Hosp
1644,Attikon Univ Hosp
1645,Attoquant Diagnost GmbH
1646,Attorney Law
1647,Attorney at Law
1648,Auburn Univ
1649,Auckland City Hosp
1650,Auckland Clin Studies
1651,Auckland Hosp
1652,Auckland Museum
1653,Auckland Univ Technol
1654,Auckland Zool Pk
1655,Audentes Therapeut
1656,Audie L Murphy Mem Vet Adm Med Ctr
1657,Audie L Murphy VA Med Ctr
1658,Audie L Murphy VAMC
1659,Audie L Murphy Vet Adm Med Ctr
1660,Audie L Murphy Vet Adm Med Ctr VAMC
1661,Audie L Murphy Vet Affairs Med Ctr
1662,Audie Murphy VAMC
1663,Audigence Inc
1664,Audiol Accent
1665,Audubon Florida
1666,Audubon Nat Inst
1667,Audubon Penn
1668,Audubon Zoo
1669,Augmentium Pharma Consulting Inc
1670,Augusta Univ
1671,Augusta Univ Hlth
1672,Augusta Univ Med Coll Georgia
1673,Augustana Coll
1674,Augustana Univ
1675,Auguste Viktoria Klinikum
1676,Augusto Gonzalez Linares Senior Res
1677,Aukland City Hosp
1678,Aullwood Audubon Ctr & Farm
1679,Aultman Hosp Canc Ctr
1680,Auragne Observ
1681,Auritec Pharmaceut Inc
1682,Aurora Clin Labs
1683,Aurora Hlth Care
1684,Aurora Hlth Care Inc
1685,Aurora Hosp
1686,Aurora Med Grp
1687,Aurora Organ Dairy
1688,Aurora Organ Dairy Farm
1689,Aurora Organ Farms
1690,Aurora Pain Program
1691,Aurora Res Inst
1692,Aurora St Lukes Med Ctr
1693,Aurora Univ
1694,Austin Coll
1695,Austin Heart
1696,Austin Hepatitis Ctr
1697,Austin Hlth
1698,Austin Hlth & Florey Inst Neurosci & Mental Hlth
1699,Austin Hosp
1700,Austin Humane Soc
1701,Austin Peay State Univ
1702,Austin Vet Emergency & Specialty
1703,Austral Univ
1704,Austral Univ CONICET
1705,Australia Natl Univ
1706,Australia Telescope Natl Facil
1707,Australia Zoo Wildlife Hosp
1708,Australian & New Zealand Intens Care Res Ctr
1709,Australian & New Zealand Soc Vasc Surg
1710,Australian Acad Sci
1711,Australian Anim Canc Fdn
1712,Australian Anim Hlth Lab
1713,Australian Antarct Div
1714,Australian Astron Observ
1715,Australian Biodivers Informat Serv
1716,Australian Catholic Univ
1717,Australian Diabet Council
1718,Australian Freshwater Turtle Conservat & Res Asso
1719,Australian Inst Marine Sci
1720,Australian Inst Sport
1721,Australian Museum
1722,Australian Natl Herbarium
1723,Australian Natl Univ
1724,Australian New Zealand Intens Care Res Ctr
1725,Australian Nucl Sci & Technol Org
1726,Australian Res Council
1727,Australian Res Council Ctr Excellence All Sky Ast
1728,Australian Res Council Ctr Excellence Gravitat Wa
1729,Australian Rivers Inst
1730,Australian Synchrotron
1731,Australian Technol Pk
1732,Australian Water Qual Ctr
1733,Austrian Acad Sci
1734,Austrian Cluster Tissue Regenerat
1735,Austrian Electrotech Assoc
1736,Austrian Inst Technol
1737,Austrian Polar Res Inst
1738,Author Res & Conservat Cultural Heritage
1739,Autism Speaks
1740,Autodesk
1741,Autonomous Univ Barcelona
1742,Autonomous Univ Barcelona UAB
1743,Autonomous Univ Coahuila
1744,Autonomous Univ Nuevo Leon
1745,Autonomous Univ Queretaro
1746,Autonomous Univ Sinaloa
1747,Autonomous Univ State Hidalgo
1748,Autonomous Univ State Mexico
1749,Autonomous Univ Tlaxcala
1750,Autonomous Univ Yucatan
1751,Auxilio Mutuo Canc Ctr
1752,Avago Technol
1753,Avail Clin Res
1754,Avail Clin Res LLC
1755,AvePoint
1756,Aventura Hosp & Med Ctr
1757,Avera Canc Inst
1758,Avera Inst Human Genet
1759,Avera McKennan Hosp
1760,Aves Int Colombia
1761,Avian & Exot Anim Clin Arizona
